id,txn_id,credit_debit_indicator,amount,revr_txn_id,value_date,transaction_date,booking_date
nIBZql3zodSzCnAQ8V6YQ,Ph9TPJnaCpd99qiYIEnN9g,CR,4.285269339803365E-6,,2017-12-01,2017-11-02,2017-11-02
Pkp6yyuXncJiON0UcIOxHw,JdlfJnPGkTUgr6ygEA2w,DR,-1.5636625497968883E-6,,2014-05-01,2014-04-30,2014-04-30
qCEjARjLPso4k7uW8tfx6g,NlU2Cazg0aCJPcku1eMUg,CR,0.0024393135776831455,,2017-12-30,2017-12-30,2017-12-30
hgKn8WSDSpycaBVhxRMbYw,wcNewmfBonhdSd0F50GLg,DR,-2.0848833997291845E-7,,2016-05-19,2016-05-19,2016-05-19
q8pD91iekkhOdYCPjPWD9w,68E4zhmZtGwKPvHpWN56eA,DR,-2.0848833997291845E-7,,2016-07-08,2016-07-08,2016-07-08
GSoJUidIpZHsYR5SByVw5Q,dSP096PvoH1KZVkbSqNtOA,CR,0.007818312748984441,,2016-11-12,2016-11-12,2016-11-12
pHR3sgMQTQZrj3D2vdMTA,ls7E7UcaA2F7PCJ7RfMSA,CR,2.0848833997291844E-4,,2017-04-05,2017-04-05,2017-04-05
nIBZql3zodSzCnAQ8V6YQ,1BFFKoYrPVT4wDAFM80A,DR,-2.0848833997291845E-7,,2017-08-16,2017-08-16,2017-08-16
3OBjfIaphkQ6F8bLxDuoRg,ZkcmFjYEshCA6PVLcQf3g,DR,-2.0848833997291845E-7,,2014-02-13,2014-02-13,2014-02-13
nHGUSfvX0tEir0EynUq98Q,yaWGCcqK94KcUBsk68p8kA,DR,-13.216092549950497,,2018-02-08,2018-02-07,2018-02-07
q8pD91iekkhOdYCPjPWD9w,v5oZrlmGi3GD1ymeF5A,DR,-1.117549624339836E-5,,2018-01-17,2018-01-11,2018-01-11
q8pD91iekkhOdYCPjPWD9w,8dC4NiE5IIVXz6NZUqtgOA,DR,-2.0848833997291845E-7,,2017-01-14,2017-01-12,2017-01-12
FGDHB57MoXjAuPQNqDvg,c1YlrVUd2XE28T6prMl2hw,DR,-104.13414026503851,,2013-07-27,2013-07-27,2013-07-25
Ud3GfZ7BxGDpM9VQT0xSoQ,Shxr0RQzluBe29cDrvJw,CR,0.10424416998645922,,2015-10-13,2015-10-13,2015-10-13
hgKn8WSDSpycaBVhxRMbYw,4dnYh0AQKoY0OS7YYmCNcQ,DR,-5.9985014246968245E-5,,2016-01-15,2016-01-15,2016-01-15
FGDHB57MoXjAuPQNqDvg,rPNjB78nEQRMUC0wKCgPw,DR,-7.297091899052145E-8,,2014-12-01,2014-11-29,2014-11-29
q8pD91iekkhOdYCPjPWD9w,1sLuMvfe7MjzYwoRuogFkw,DR,-1.796846333639599E-5,,2017-07-15,2017-07-13,2017-07-13
AvfACktUMOi5v4Uh9GPVig,e6ACMIBkb3IcgtUo6E3DA,DR,-3.1273250995937767E-6,,2014-03-01,2014-02-28,2014-02-28
mxZQLnMB6oEJIfNqx5GJmg,QAK9bI7k4RPsK2NOa4WA,DR,-2.0848833997291845E-7,,2016-03-01,2016-03-01,2016-03-01
qCEjARjLPso4k7uW8tfx6g,BvCLqeVuHDRhJGNtMtlXpQ,CR,0.0023380965541489234,,2016-01-27,2016-01-27,2016-01-27
AvfACktUMOi5v4Uh9GPVig,8otGvlAQC9bcjelZw9Y3g,DR,-0.0017721508897698066,,2014-07-30,2014-07-30,2014-07-30
pHR3sgMQTQZrj3D2vdMTA,4mIroIEQlhAMJr1IyTNuAQ,DR,-1.9077954886395873E-4,,2017-12-09,2017-12-07,2017-12-07
q8pD91iekkhOdYCPjPWD9w,AYKvyozYnMGKiBCeQzsxnQ,DR,-1.2934199635239914E-5,,2016-04-14,2016-04-13,2016-04-13
nIBZql3zodSzCnAQ8V6YQ,zM8MN9WKofHtvCedO28TZQ,CR,3.909052130322234E-6,,2015-04-01,2015-03-31,2015-03-31
qCEjARjLPso4k7uW8tfx6g,Befsnqf1XQh9RocyQYFRQQ,DR,-2.0848833997291845E-7,,2017-02-04,2017-02-10,2017-02-10
knJd4g3Shy8ZplBhSMVzDw,jHYNxVdntVZABZkNh58B7g,CR,0.21839005585441826,,2014-11-25,2014-11-25,2014-11-25
tQcVzouqvryGlr5d3GzSsQ,z89gPGPx8EzK1tgOsrNog,DR,-0.015291790578885493,,2014-04-11,2014-04-11,2014-04-11
q8pD91iekkhOdYCPjPWD9w,SAO7Jyj83uzWJ2BwSL7M3Q,DR,-2.0848833997291845E-7,,2016-04-14,2016-04-13,2016-04-13
tQcVzouqvryGlr5d3GzSsQ,zb342004G8mHM8VsNWigWA,DR,-0.034189497809155305,,2014-02-12,2014-02-12,2014-02-12
pHR3sgMQTQZrj3D2vdMTA,ghJNfPsipfuQrLaKDkHwqg,DR,-0.00115916764978855,,2017-12-09,2017-12-07,2017-12-07
FwvoshQvrd8aUT0xAYWpEA,h03OHbVhR3T8WfGrISVFQ,DR,-2.629037967058501E-7,,2015-04-01,2015-03-31,2015-03-31
EJD3qDQEKRHGGA8kcLNMg,FdbflYcLJ6CMNk3XNOa0g,CR,4.6802504998820595E-6,,2017-11-01,2017-10-31,2017-10-31
8xECcrouYhYQSPEqUbQt2w,6fvZsN9o2c3WvwHzkRiPwQ,DR,-1.5636625497968883E-6,,2018-01-01,2017-12-30,2017-12-30
pHR3sgMQTQZrj3D2vdMTA,0IV19XpdkOmqlSvkdmPA,DR,-2.0848833997291845E-7,,2016-05-28,2016-05-28,2016-05-28
6eCUj52hFzqwxdTc9JYe2Q,1vNxpsJAcw33CaBeHNr1iQ,DR,-1.5636625497968883E-6,,2015-07-01,2015-06-30,2015-06-30
q8pD91iekkhOdYCPjPWD9w,Q6JLd38JHC8XchGxohgpA,DR,-2.0848833997291845E-7,,2015-12-23,2015-12-23,2015-12-23
GSoJUidIpZHsYR5SByVw5Q,jYz59aufGbbTkGgi4QG4lQ,DR,-1.5636625497968883E-6,,2016-04-01,2016-03-31,2016-03-31
Ud3GfZ7BxGDpM9VQT0xSoQ,F9Of3QW4F2liWItX8QmrQA,DR,-2.1891275697156436E-6,,2015-08-01,2015-07-31,2015-07-31
tQcVzouqvryGlr5d3GzSsQ,HSWDEjoJfLTcYla0tDhdg,CR,1.042441699864592E-6,,2017-07-01,2017-07-01,2017-07-01
pHR3sgMQTQZrj3D2vdMTA,6fV1x7AwRZlJgfnvSvhc4Q,CR,2.303462575356792E-5,,2018-01-01,2017-12-30,2017-12-30
qCEjARjLPso4k7uW8tfx6g,NGGMCkqTUZcDnahGBfZcQ,CR,0.020848833997291844,,2013-12-27,2013-12-27,2013-12-27
q8pD91iekkhOdYCPjPWD9w,gcFNh0vemiWk59eNkc9DmQ,DR,-2.113071023293523E-5,,2018-01-17,2018-01-11,2018-01-11
3OBjfIaphkQ6F8bLxDuoRg,GFJNwJskKXgHKKbP2DClw,DR,-2.0848833997291845E-7,,2014-05-10,2014-05-10,2014-05-10
pHR3sgMQTQZrj3D2vdMTA,ng71jcjgXywuSArrYjJBg,DR,-2.0848833997291845E-7,,2014-03-22,2014-03-22,2014-03-22
pHR3sgMQTQZrj3D2vdMTA,fmTvaKxBmghvRRoOdQoXaA,DR,-6.677282125355155E-4,,2017-12-09,2017-12-06,2017-12-06
GWGjhwSWxfwfU3S9MFYRA,am6LxADKYKPc8hNQgUFZXA,CR,1.096231691577605E-6,,2014-04-02,2014-04-02,2014-04-02
q8pD91iekkhOdYCPjPWD9w,5USdB8IIpgzwOWJfCHrQ,DR,-2.0848833997291845E-7,,2015-06-16,2015-06-16,2015-06-16
pHR3sgMQTQZrj3D2vdMTA,DuzVKRj9yhwOOdusVATmw,DR,-8.279770416263501E-5,,2017-08-19,2017-08-18,2017-08-18
mxZQLnMB6oEJIfNqx5GJmg,nIsB0bIx4tgpPP61tvV8g,DR,-2.0848833997291845E-7,,2015-10-09,2015-10-09,2015-10-09
qCEjARjLPso4k7uW8tfx6g,kShqkYiFAtGAelIbCNlg,DR,-0.05125565238153942,,2015-06-05,2015-06-05,2015-06-05
ykaholNazjUF6IieRywg,65C5NEhIlr8XumzIR1hIqg,DR,-2.0848833997291845E-7,,2014-04-26,2014-04-26,2014-04-26
nIBZql3zodSzCnAQ8V6YQ,JJvcWgW56XLjTkBvDJSZNg,DR,-2.0848833997291845E-7,,2015-08-21,2015-08-21,2015-08-21
tQcVzouqvryGlr5d3GzSsQ,7JprLrm4SSzFwIFDH2hTg,CR,0.0032476002507732635,,2014-07-18,2014-07-18,2014-07-18
pHR3sgMQTQZrj3D2vdMTA,CtUaBeaII0SymOGdDo6Aw,DR,-2.0848833997291845E-7,,2017-08-19,2017-08-18,2017-08-18
GWGjhwSWxfwfU3S9MFYRA,oFzgX756fGhr9t6Vtuy1jg,DR,-0.005031209868196321,,2017-05-25,2017-05-25,2017-05-23
vpJaKTxShAPIzR3O6WBNtg,UBnmzGziH8M4CKhJtnfjcw,DR,-1.5636625497968883E-6,,2013-06-01,2013-05-31,2013-05-31
ykaholNazjUF6IieRywg,BiWc55t5PWKjPEpNoTWaw,DR,-7.864180183778483E-7,,2016-07-29,2016-07-29,2016-07-29
nIBZql3zodSzCnAQ8V6YQ,eSijvkHoor5g5PzMzeqDw,DR,-1.042441699864592E-6,,2017-10-01,2017-09-29,2017-09-29
pHR3sgMQTQZrj3D2vdMTA,IpGW2eOOaiWyHKT9SCJYvQ,DR,-2.0848833997291845E-7,,2016-06-03,2016-06-03,2016-06-03
pHR3sgMQTQZrj3D2vdMTA,28IqMR2TD5lBwobEjQpkA,DR,-2.0848833997291845E-7,,2017-09-16,2017-09-15,2017-09-15
tQcVzouqvryGlr5d3GzSsQ,KQRIeKsQMSN2aPWc94V9og,CR,2.429931602384364E-6,,2015-12-21,2015-12-21,2015-12-21
pHR3sgMQTQZrj3D2vdMTA,xr5o0RS2rjkaSZOcOW9PEw,DR,-0.0019139207718238216,,2016-07-12,2016-07-09,2016-07-09
bzL45o7ONRTSxn4VLKA,HSuPOQhs87pb9sTh7lgjw,DR,-5.209081174223366E-6,,2017-09-01,2017-08-31,2017-08-31
3OBjfIaphkQ6F8bLxDuoRg,pCBESmUjnEa3nqVVOQX6w,DR,-3.606848281531489E-5,,2014-06-17,2014-06-17,2014-06-17
pHR3sgMQTQZrj3D2vdMTA,9CUBQKegyMRPQFhTpmrQQ,DR,-2.0848833997291845E-7,,2017-12-09,2017-12-07,2017-12-07
pHR3sgMQTQZrj3D2vdMTA,7KivMyD4CZ3ZZcecIZGZg,DR,-2.0848833997291845E-7,,2016-05-28,2016-05-28,2016-05-28
ykaholNazjUF6IieRywg,llrH8bd7GaPD0pE87lEAg,DR,-1.852089489082223E-4,,2014-04-24,2014-04-24,2014-04-24
q8pD91iekkhOdYCPjPWD9w,9n8MU7Pktj1Pau6nJnSg,DR,-2.0848833997291845E-7,,2015-03-16,2015-03-16,2015-03-16
GSoJUidIpZHsYR5SByVw5Q,4QW8280p63GYXoebrceAUA,DR,-2.0848833997291845E-7,,2013-11-30,2013-11-30,2013-11-30
q8pD91iekkhOdYCPjPWD9w,qpcZD4poemtTEN90UtZArw,DR,-1.3190536049236616E-5,,2016-04-14,2016-04-13,2016-04-13
pHR3sgMQTQZrj3D2vdMTA,xa7nLhBXjnCjtUDwjnBwsA,DR,-3.229109107168555E-5,,2017-09-16,2017-09-15,2017-09-15
jYwrf9l1bgGh3X7iCbR3oQ,t8D60xmfMM2NTkMej06yA,DR,-0.09686178248444323,,2015-07-31,2015-07-31,2015-07-31
q8pD91iekkhOdYCPjPWD9w,2bU52o6AI0H3BUkZpIHfw,DR,-2.0848833997291845E-7,,2017-07-15,2017-07-12,2017-07-12
pHR3sgMQTQZrj3D2vdMTA,HcdLc6AwzVBW29RoLSDo1g,DR,-2.0848833997291845E-7,,2017-08-19,2017-08-17,2017-08-17
nIBZql3zodSzCnAQ8V6YQ,WEYGSzARl7PJMtuiBCjBg,CR,0.0017063328929912461,,2016-11-17,2016-11-17,2016-11-17
tQcVzouqvryGlr5d3GzSsQ,ciXcLxQkCvQWTKBlyvjkw,DR,-2.0848833997291845E-7,,2015-03-02,2015-03-02,2015-03-02
q8pD91iekkhOdYCPjPWD9w,ja583cCBLMRLrPwnZPP9uQ,DR,-2.0848833997291845E-7,,2017-07-15,2017-07-12,2017-07-12
tQcVzouqvryGlr5d3GzSsQ,4kqsRjfI6dpgJ4Yf7gda7g,DR,-3.749297939817985E-5,,2015-05-22,2015-05-22,2015-05-22
mxZQLnMB6oEJIfNqx5GJmg,TZBQrop9VkUFmU69jGw,DR,-2.0848833997291845E-7,,2017-06-30,2017-06-30,2017-06-30
knJd4g3Shy8ZplBhSMVzDw,eGddDGGnxB1PDyFVGq3Q,DR,-2.8163532736654703E-4,,2016-08-25,2016-08-23,2016-08-23
q8pD91iekkhOdYCPjPWD9w,nbMQvwVY34IRIrjs1h4yyQ,DR,-2.0848833997291845E-7,,2017-07-15,2017-07-12,2017-07-12
pHR3sgMQTQZrj3D2vdMTA,fgA8OZKUA5c1Ghpf5G2ZjA,DR,-2.0848833997291845E-7,,2014-07-31,2014-07-31,2014-07-31
q8pD91iekkhOdYCPjPWD9w,jpMacs8fMWV468L5HnLizA,DR,-2.0848833997291845E-7,,2017-07-15,2017-07-14,2017-07-14
TRarw5oy3j3U02RXMQgPvA,3yty3ES8jlt6GSfAbM79cw,DR,-1.0424416998645922E-10,,2016-02-01,2016-01-29,2016-01-29
qCEjARjLPso4k7uW8tfx6g,ezwfraYsJvvoo8smGTuxOA,DR,-0.008339533598916737,,2014-09-06,2014-09-06,2014-09-06
pHR3sgMQTQZrj3D2vdMTA,AWbuOocXhNejQDaqCsxdA,CR,3.1273250995937765E-4,,2017-04-05,2017-04-05,2017-04-05
MVezspyBbLMmOINMjVBSlw,5QVmD6fueecUoulEwpJg,CR,0.01991063646741371,,2015-03-05,2015-03-05,2015-03-05
pHR3sgMQTQZrj3D2vdMTA,zPrPBhQgAQftEE86Rx7vJg,DR,-2.0848833997291845E-7,,2014-08-02,2014-08-02,2014-08-02
3OBjfIaphkQ6F8bLxDuoRg,qQvDetfEU7nKtlbJyB4zwA,DR,-2.0848833997291845E-7,,2014-05-10,2014-05-10,2014-05-10
GSoJUidIpZHsYR5SByVw5Q,JAnPnIVgHpFjHAuhSsLvQ,DR,-1.4924637816961366E-5,,2014-11-14,2014-11-14,2014-11-14
mxZQLnMB6oEJIfNqx5GJmg,76IoyS0oGDTTh4d4BGasWg,DR,-4.795231819377124E-6,,2016-07-23,2016-07-23,2016-07-23
hgKn8WSDSpycaBVhxRMbYw,Az8jD2C9pUo4tSRcxNmpWQ,DR,-2.0719039581241705E-4,,2015-07-01,2015-06-29,2015-06-29
q8pD91iekkhOdYCPjPWD9w,oDTZyyGZZ5dtvMa8wrSTxw,DR,-2.5471333227001403E-5,,2016-10-12,2016-10-11,2016-10-11
r0fY7DHmnbtVirxmaINxA,xAEURudXAubL3RhLeDpDIQ,DR,-5.21220849932296E-7,,2016-03-05,2016-03-09,2016-03-09
r0fY7DHmnbtVirxmaINxA,5ePBehJq2PQPhLkA8NtbA,CR,9.616629967862547E-4,,2013-06-22,2013-06-22,2013-06-22
nIBZql3zodSzCnAQ8V6YQ,1L8OjmV0cPXYaMtkdEbA,DR,-1.042441699864592E-6,,2015-10-01,2015-09-30,2015-09-30
tQcVzouqvryGlr5d3GzSsQ,UmX2aUic3d4pQtdN7NadwQ,DR,-0.03577898038892781,,2013-08-23,2013-08-23,2013-08-23
q8pD91iekkhOdYCPjPWD9w,1M0QsegP0AhRmw28fmlCQ,DR,-1.5636625497968883E-6,,2015-11-01,2015-10-30,2015-10-30
6iHO5Wu2uDhH27H4kjy2aA,nAaEbOVRzlg6XOpUPY0nqA,DR,-41.90914946613618,,2013-10-31,2013-10-31,2013-10-29
q8pD91iekkhOdYCPjPWD9w,fMqOmgcgr7mqJYx0gsuNxw,DR,-0.0012509300398375106,,2015-12-31,2015-12-31,2015-12-31
ykaholNazjUF6IieRywg,tkzYJypayPwD1w942o8ijQ,DR,-2.0848833997291845E-7,,2013-03-28,2013-03-28,2013-03-28
AvfACktUMOi5v4Uh9GPVig,BSt4BAMBhWgpuT0v443Q,CR,1.0451103506162455E-5,,2013-09-01,2013-08-31,2013-08-31
Pkp6yyuXncJiON0UcIOxHw,ZYVHiTBNqgIGy5fH4RPFw,CR,0.010774350083106668,,2016-03-04,2016-03-04,2016-03-04
pHR3sgMQTQZrj3D2vdMTA,p9gythFh7Mk4lhRM0DnAHw,CR,1.3030521248307402E-4,,2017-04-05,2017-04-05,2017-04-05
mxZQLnMB6oEJIfNqx5GJmg,O7umLTyAqngwDyMYBgXFA,DR,-2.0848833997291845E-7,,2015-01-31,2015-01-31,2015-01-31
q8pD91iekkhOdYCPjPWD9w,Khu38UXdoVmB5VfIiT7PXQ,CR,0.0010424416998645921,,2017-03-31,2017-03-31,2017-03-31
MVezspyBbLMmOINMjVBSlw,f5tPBD7R04h35nlqT1lrQ,DR,-5.348768362005222E-7,,2015-07-01,2015-07-01,2015-07-01
3OBjfIaphkQ6F8bLxDuoRg,1HuCW5pBJwZV2KPi3WxIHQ,DR,-2.0848833997291845E-7,,2017-04-28,2017-04-27,2017-04-27
MiywMzjVTSOmKPQYoFnaA,oAXZYAxTcTFdsPuUP5rS8w,DR,-1.5636625497968883E-6,,2013-05-01,2013-04-30,2013-04-30
q8pD91iekkhOdYCPjPWD9w,Y0DCKWeoczuJsEq6MgOCg,DR,-1.2887779706344943E-4,,2017-07-15,2017-07-14,2017-07-14
pHR3sgMQTQZrj3D2vdMTA,xiDivOAK58PIuxvjwDGg,DR,-2.0848833997291845E-7,,2016-05-28,2016-05-28,2016-05-28
q8pD91iekkhOdYCPjPWD9w,DvWAdJJSyCNL2H27UcyBjQ,DR,-2.0848833997291845E-7,,2016-10-12,2016-10-11,2016-10-11
pHR3sgMQTQZrj3D2vdMTA,V4GWYqYvgrmWeM4tuF6ceQ,DR,-2.0848833997291845E-7,,2018-03-28,2018-03-28,2018-03-28
q8pD91iekkhOdYCPjPWD9w,fJPDeZ2Gjh3EyuFN1uew,DR,-1.4099440967348555E-5,,2017-01-14,2017-01-12,2017-01-12
3OBjfIaphkQ6F8bLxDuoRg,MEGg68bOleAT7N50m66w,DR,-1.5636625497968883E-6,,2017-01-01,2016-12-31,2016-12-31
q8pD91iekkhOdYCPjPWD9w,z2eSec0XNs16tjl8kdmA,DR,-1.4257266640708054E-5,,2017-10-14,2017-10-10,2017-10-10
q8pD91iekkhOdYCPjPWD9w,Ccal8GYQW5IuxBVXNzztw,DR,-4.859029251408837E-5,,2017-04-28,2017-04-27,2017-04-27
GtHbSe2CR7h9DUcUXMa3w,xAaaErEPxXo7tlayX0szg,DR,-1.391763913489217E-6,,2017-02-01,2017-01-31,2017-01-31
6iHO5Wu2uDhH27H4kjy2aA,i07Nkig8BNYMi4iPe2QrSw,DR,-1.042441699864592E-8,,2013-03-01,2013-02-28,2013-02-28
tQcVzouqvryGlr5d3GzSsQ,v9fQsxHRPyBkEfcuCcy5yw,DR,-2.0848833997291845E-7,,2014-03-11,2014-03-11,2014-03-11
GSoJUidIpZHsYR5SByVw5Q,HNNvY7E4ubh237rdcrZ4ug,DR,-0.004654080939204489,,2014-02-19,2014-02-19,2014-02-19
tQcVzouqvryGlr5d3GzSsQ,bIoEo7DcnaaufrGAqxvQ,DR,-0.0065673827091469305,,2014-05-31,2014-05-31,2014-05-31
mxZQLnMB6oEJIfNqx5GJmg,kMpGdF7PzSW1NCp9S0Eojw,DR,-2.0848833997291845E-7,,2016-10-04,2016-10-04,2016-10-04
Pkp6yyuXncJiON0UcIOxHw,Xgn2uRFTww7fdJ7v5TdUIA,DR,-2.6061042496614806E-6,,2015-02-25,2015-02-18,2015-02-18
tQcVzouqvryGlr5d3GzSsQ,gy4eHcRSUg2ORA3JK2nPw,DR,-1.042441699864592E-6,,2016-02-01,2016-01-29,2016-01-29
hgKn8WSDSpycaBVhxRMbYw,5j3U9CrhcxC7gmVlz7WA,DR,-2.0848833997291845E-7,,2015-11-30,2015-11-30,2015-11-30
pHR3sgMQTQZrj3D2vdMTA,m6zRop7QLlwbCP0rRtTAPA,DR,-2.0848833997291845E-7,,2017-04-22,2017-04-22,2017-04-22
feUltvjFc1cauaXiGwGA,69r5LdNuVdNG09g7uaFSg,CR,1.5712723742058996E-6,,2014-07-01,2014-06-28,2014-06-28
nIBZql3zodSzCnAQ8V6YQ,x1QLF49VxSz6VY2G9pLWWQ,CR,9.260426596577119E-6,,2013-11-01,2013-10-31,2013-10-31
vpJaKTxShAPIzR3O6WBNtg,l2PTWPy7yXoH2PGeoFg,DR,-1.3030521248307402E-4,,2015-09-21,2015-09-21,2015-09-21
Pkp6yyuXncJiON0UcIOxHw,sbBAyDi5mKYB7d5kb2LKvA,DR,-1.8763950597562657E-4,,2015-04-15,2015-04-15,2015-04-15
qCEjARjLPso4k7uW8tfx6g,KJ9DXQDMGz1vqdl0kvZ4bQ,DR,-0.006005514346988494,,2015-06-05,2015-06-05,2015-06-05
6UQIXlse78XFUxu2GD9vuw,eNs397FNh1akwFVmJXvHQ,CR,0.0015636625497968883,,2014-12-30,2014-12-30,2014-12-30
GWGjhwSWxfwfU3S9MFYRA,SyyK6M1pe1mIZpAQ1jZKg,DR,-1.0637075105418298E-6,,2017-10-01,2017-09-30,2017-09-30
q8pD91iekkhOdYCPjPWD9w,VK59gEETiy5bjya5LyFg,DR,-2.0848833997291845E-7,,2016-10-12,2016-10-11,2016-10-11
jm7rDcSoWYVcdfJw9NWEw,kOA65Jq7oI6KNRfXJ7rcBw,DR,-1.1102004103557906E-4,,2015-09-30,2015-09-30,2015-09-30
knJd4g3Shy8ZplBhSMVzDw,PPeDBmBQn6RaVYVeCin4Kg,DR,-4.5450458114096225E-8,,2014-09-01,2014-08-30,2014-08-30
6UQIXlse78XFUxu2GD9vuw,9B3cb6tXVvKaD9Qmbml7Iw,CR,0.0135517420982397,,2016-12-21,2016-12-21,2016-12-21
FwvoshQvrd8aUT0xAYWpEA,U6qAfI4dJsNJvpcvySm4DQ,DR,-2.0848833997291845E-7,,2014-04-29,2014-04-29,2014-04-29
tQcVzouqvryGlr5d3GzSsQ,kU6whEeEkfM7EAkvIu2RQ,CR,0.02066446577761456,,2014-04-09,2014-04-09,2014-04-09
q8pD91iekkhOdYCPjPWD9w,gV8RzMrO2KSzUbzsamaMUA,DR,-2.0848833997291845E-7,,2017-03-30,2017-03-30,2017-03-30
q8pD91iekkhOdYCPjPWD9w,kJNwUJDyFWVzkJ1uRyc0A,DR,-1.5484429009788655E-5,,2017-07-15,2017-07-12,2017-07-12
mxZQLnMB6oEJIfNqx5GJmg,3fE0tGTWat3Qe5BcKroow,DR,-1.2839128952212264E-5,,2016-11-24,2016-11-24,2016-11-24
pHR3sgMQTQZrj3D2vdMTA,EOQPQLsX2v2JucAq80qhdg,CR,4.169766799458369E-4,,2016-06-02,2016-06-02,2016-06-02
mxZQLnMB6oEJIfNqx5GJmg,d1DOrLPnONUisjBGIwcEFg,DR,-1.563662549796888E-5,,2014-10-29,2014-10-29,2014-10-29
pHR3sgMQTQZrj3D2vdMTA,lyqwpfQtz6l9NWmWCweIg,DR,-2.0848833997291845E-7,,2017-04-05,2017-04-05,2017-04-05
pHR3sgMQTQZrj3D2vdMTA,T4oVRmmUETPcdl1qKQPNg,DR,-1.2419650412186751E-5,,2017-09-16,2017-09-15,2017-09-15
q8pD91iekkhOdYCPjPWD9w,Jj9wBxJvo8Ti4MeAEqYA,DR,-2.0848833997291845E-7,,2017-07-15,2017-07-14,2017-07-14
hgKn8WSDSpycaBVhxRMbYw,Hf5ft1buhNOKldKZhR0zw,DR,-0.04951598074356813,,2014-01-29,2014-01-29,2014-01-29
FfvFbHjRHONkhi2ak8n4g,0gZGjWI7wT0BLvYXTueJhA,CR,30.633094240526635,,2015-09-15,2015-09-15,2015-07-17
pHR3sgMQTQZrj3D2vdMTA,MaC0ssZqxZUo1N6jQupCKg,DR,-2.0848833997291845E-7,,2016-12-20,2016-12-20,2016-12-20
xD5BGlG04X3hPpRXDZd0A,4BCv42dQxIjHSgyyOXBZCg,DR,-2.867757116327493E-7,,2017-11-30,2017-11-30,2017-11-30
feUltvjFc1cauaXiGwGA,5XvjMJagWpGYS1k4FZQ,DR,-1.5636625497968883E-6,,2014-01-01,2013-12-31,2013-12-31
q8pD91iekkhOdYCPjPWD9w,B0CyPIbV9GPNFIoiOqLaag,DR,-2.0848833997291845E-7,,2017-01-14,2017-01-12,2017-01-12
mxZQLnMB6oEJIfNqx5GJmg,FsWiSZgDq4pF4w34NHZfA,DR,-2.0848833997291845E-7,,2015-08-21,2015-08-21,2015-08-21
tQcVzouqvryGlr5d3GzSsQ,gxQTDduBqj30j9b1P593Q,CR,0.034116770404545874,,2014-02-14,2014-02-14,2014-02-14
jm7rDcSoWYVcdfJw9NWEw,hJ4pkVfEbkDywX5VDxNTg,DR,-1.2594884861933991E-4,,2017-01-20,2017-01-20,2017-01-20
nHGUSfvX0tEir0EynUq98Q,mpI47SVO89pLjnKJOyEvQA,CR,0.19918679947569867,,2014-11-19,2014-11-19,2014-11-19
pHR3sgMQTQZrj3D2vdMTA,KZ5AaZxXXJ88mT7ulju9Dg,DR,-2.0848833997291845E-7,,2014-07-31,2014-07-31,2014-07-31
q8pD91iekkhOdYCPjPWD9w,4SjQ6TLbCEE0u2v1y0t6w,CR,0.0012509300398375106,,2015-06-24,2015-06-24,2015-06-24
8xECcrouYhYQSPEqUbQt2w,z0RHZ01o2xdHUK1iZYKTnQ,DR,-2.243470055529585E-5,,2015-03-03,2015-03-03,2015-03-03
q8pD91iekkhOdYCPjPWD9w,0ats2FpOefeLOKqNPyxQTg,DR,-2.0848833997291845E-7,,2016-01-14,2016-01-14,2016-01-14
q8pD91iekkhOdYCPjPWD9w,pfzqomjp2lDuziTxLQ,DR,-2.0673286815034647E-5,,2017-10-14,2017-10-10,2017-10-10
tQcVzouqvryGlr5d3GzSsQ,PU0zSR5zU2EhkwpayP9kQ,CR,0.001118619273768067,,2014-04-04,2014-04-05,2014-04-05
q8pD91iekkhOdYCPjPWD9w,MaBLUjUdVTwcrZaVBQYAg,DR,-2.0848833997291845E-7,,2017-07-15,2017-07-14,2017-07-14
3OBjfIaphkQ6F8bLxDuoRg,EYpVTQhplp52rTLl2q7tgA,DR,-2.2034819919227792E-4,,2015-12-23,2015-12-23,2015-12-23
q8pD91iekkhOdYCPjPWD9w,6lNmExPdFDB5GBDdQnZypg,CR,0.0010424416998645921,,2017-03-24,2017-03-24,2017-03-24
GSoJUidIpZHsYR5SByVw5Q,IvpWdrkJ2o8V4KSf7KJBzQ,DR,-2.0848833997291845E-7,,2016-12-16,2016-12-16,2016-12-16
Ud3GfZ7BxGDpM9VQT0xSoQ,sHPfAS7b8YSAuaQBTEug,DR,-3.603720956431895E-7,,2015-03-23,2015-03-23,2015-03-23
tQcVzouqvryGlr5d3GzSsQ,YhhsDsT0JYgCeBTn0yGmIw,DR,-0.03453307929633878,,2013-11-16,2013-11-16,2013-11-16
q8pD91iekkhOdYCPjPWD9w,MUdawvb7GMBx8KcK0ddgw,DR,-1.1866426602068612E-5,,2017-10-14,2017-10-10,2017-10-10
pHR3sgMQTQZrj3D2vdMTA,2i6FU6RSlujylHIPGqY45w,DR,-2.0848833997291845E-7,,2013-11-05,2013-11-09,2013-11-09
q8pD91iekkhOdYCPjPWD9w,vmdHcPOmjNR9WmojIht4A,DR,-2.0848833997291845E-7,,2018-01-17,2018-01-11,2018-01-11
vpJaKTxShAPIzR3O6WBNtg,GvaEuayjLtjIwleU06aIoA,DR,-2.0848833997291845E-7,,2014-06-25,2014-06-25,2014-06-25
